Report generated on: 11-04-2020 09:50:59
"API","","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.57-1-BGR-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","3","3","3","3","4","6","6","6","4.4","5","4","1.2","1.1","1","1.1","1","0.7","0.6","0.8","0.8","0.851","0.603","0.74","0.6","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"INTL.58-1-BGR-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-BGR-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.2","0.2","0.4","0.37","0.32","0.62","1.166","0.5031917808219178","2.045","2.308","2.308","2.308","2.308"
"INTL.56-1-BGR-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","-6.2","-5.9","-5.9","-0.3","-0.5","-1.2","-0.7","-0.4","-0.8","","0.9","0.3","1.4","1.8","1.11106795607104","0.559427050131507","1.90813243062466","2.52806277483836","2.66126237206011","2.357","2.278","1.925","2.317","1.941","1.989","2.047","2.178","1.929","1.734","2.031","2.031","2.031","2.031","2.031"
"","Burkina Faso","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-BFA-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.55-1-BFA-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-BFA-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-BFA-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-BFA-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-BFA-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Burma","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-MMR-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","30","27","30","30","32","30","24","17","14","16","14","16","15","14.5","14.342465753424657","10.2","8.4","9.6","11.6","10.2","12.740341286054646","10.487984728980821","15.602408682120547","15.687312996142467","20.683867379349728","20.751","23.791","21.954643835616437","22.059934426229507","18.775931506849314","21.136767123287672","20.733","20.681","20.694","20.315342465753425","15.634","15.634","12.634","11.634","11.299753424657535"
"INTL.55-1-MMR-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","30","27","30","30","32","30","24","17","14","16","14","16","15","14.4","14.042465753424658","9.9","8.2","9.2","11.2","9.7","12.256","10.171","15.2","15.17","20.15","20.187","23.2","21.361643835616437","21.55293442622951","18.284931506849315","20.528767123287672","20.2","20.2","20.2","19.775342465753425","15.2","15.2","12.2","11.2","10.865753424657534"
"INTL.57-1-MMR-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","30","27","30","30","32","30","24","17","13","15","13","15","14","14","13.742465753424657","9.6","8","9","11","9.5","12","10","15","15","20","20","23","21.161643835616438","21.35293442622951","18.084931506849315","20.328767123287673","20","20","20","19.575342465753426","15","15","12","11","10.665753424657535"
"INTL.58-1-MMR-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0.7","1","1","1","0.5","0.4","0.3","0.3","0.2","0.2","0.2","0.2","0.256","0.171","0.2","0.17","0.15","0.187","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"INTL.59-1-MMR-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-MMR-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","0.2","0.2","0.1","0.2","0.1","0.1","0.1","0.1","0.3","0.3","0.2","0.4","0.4","0.5","0.484341286054645","0.316984728980822","0.402408682120548","0.517312996142466","0.533867379349727","0.564","0.591","0.593","0.507","0.491","0.608","0.533","0.481","0.494","0.54","0.434","0.434","0.434","0.434","0.434"
"","Burundi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-BDI-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.55-1-BDI-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-BDI-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-BDI-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-BDI-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-BDI-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Cabo Verde","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-CPV-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.55-1-CPV-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-CPV-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-CPV-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-CPV-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-CPV-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Cambodia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-KHM-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6","0","0","0","0","0","0","0","0","0","0"
"INTL.55-1-KHM-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-KHM-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-KHM-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-KHM-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-KHM-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Cameroon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-CMR-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","58","87","109","114","135","185","177","174","163","170","161","153","140","126.8917808219178","108.34520547945205","111.4","108.41639344262295","124.5","121.5","100.5","85.05965451679782","76.89132534020274","69.90075614658082","67.21815349585754","66.34701175859563","82.70906849315068","86.80773972602739","83.15639726027398","81.78013661202186","77.42010958904109","65.54","62.22727397260274","63.452","63.07016438356165","75.441","98.469","92.469","76.18132876712329","69.469","69.97858904109589"
"INTL.55-1-CMR-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","58","87","109","114","135","185","177","174","163","170","161","153","140","126.59178082191781","107.94520547945206","111","108.01639344262296","124","121","100","84.8224043715847","76.64657534246575","69.81917808219178","67","65.98907103825137","82.31506849315069","86.40273972602739","82.82739726027397","81.32513661202186","76.9041095890411","65","61.66027397260274","63","62.75616438356165","75","98","92","75.71232876712328","69","69.5095890410959"
"INTL.57-1-CMR-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","58","87","109","114","135","185","177","174","163","170","161","153","140","126.59178082191781","107.94520547945206","111","108.01639344262296","124","121","100","84.8224043715847","76.64657534246575","69.81917808219178","67","65.98907103825137","82.31506849315069","86.40273972602739","82.82739726027397","81.32513661202186","76.9041095890411","65","61.66027397260274","63","62.75616438356165","75","98","92","75.71232876712328","69","69.5095890410959"
"INTL.58-1-CMR-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-CMR-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-CMR-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","-0.3","-0.3","-0.3","-0.3","-0.4","-0.4","0.0805137996120218","0.3","0.4","0.4","0.4","0.5","0.5","0.5","0.237250145213115","0.244749997736986","0.0815780643890411","0.218153495857534","0.357940720344262","0.394","0.405","0.329","0.455","0.516","0.54","0.567","0.452","0.314","0.441","0.469","0.469","0.469","0.469","0.469"
"","Canada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
